"","yp","Street"
"527",-2.65803445649384,"1006-A ANDERSON PL"
"528",-2.65803439768846,"1006-A ANDERSON PL"
"529",-2.65803433888308,"1006-A ANDERSON PL"
"530",-2.6580342800777,"1006-A ANDERSON PL"
"531",-2.65803422127233,"1006-A ANDERSON PL"
"532",-2.75523230405351,"1006-A ANDERSON PL"
"533",-2.75523224524813,"1006-A ANDERSON PL"
"534",-2.75523218644275,"1006-A ANDERSON PL"
"535",-2.48562609722318,"1006-A ANDERSON PL"
"536",-2.48562631523271,"1006-A ANDERSON PL"
"537",-2.98616864975533,"1006-A ANDERSON PL"
"538",-2.98616864975533,"1006-A ANDERSON PL"
"539",-2.98616864975533,"1006-A ANDERSON PL"
"540",-2.98616864975533,"1006-A ANDERSON PL"
"541",-2.98616864975533,"1006-A ANDERSON PL"
"542",-1.69299051120614,"1006-B ANDERSON PL"
"543",-1.69299045240077,"1006-B ANDERSON PL"
"544",-1.54082550118553,"1006-B ANDERSON PL"
"545",-1.54082544238015,"1006-B ANDERSON PL"
"546",-1.54082538357478,"1006-B ANDERSON PL"
"547",-1.5408253247694,"1006-B ANDERSON PL"
"548",-1.54082526596402,"1006-B ANDERSON PL"
"549",-1.54082520715865,"1006-B ANDERSON PL"
"550",-1.54082514835327,"1006-B ANDERSON PL"
"551",-1.52806182367806,"1006-B ANDERSON PL"
"552",-1.52806176487268,"1006-B ANDERSON PL"
"553",-1.5280617060673,"1006-B ANDERSON PL"
"554",-2.14474882800529,"1006-B ANDERSON PL"
"555",-2.44907315757799,"1006-B ANDERSON PL"
"556",-2.1592459427603,"1006-B ANDERSON PL"
"557",-2.31140838552313,"1006-B ANDERSON PL"
"558",-2.31140863409692,"1006-B ANDERSON PL"
"559",-2.31140888267072,"1006-B ANDERSON PL"
"560",-2.31140913124451,"1006-B ANDERSON PL"
"561",-2.31140500437476,"1007 SHEPARD PL"
"562",-2.88143319962532,"1007 SHEPARD PL"
"563",-2.88143314081995,"1007 SHEPARD PL"
"564",-2.88143308201457,"1007 SHEPARD PL"
"565",-2.88143302320919,"1007 SHEPARD PL"
"566",-2.67949777338234,"1007 SOUTH RD"
"567",-2.67949774514122,"1007 SOUTH RD"
"568",-2.47692780744649,"1007 SOUTH RD"
"569",-2.35491601755061,"1007 SOUTH RD"
"570",-2.35491598930949,"1007 SOUTH RD"
"571",-2.23290303943223,"1007 SOUTH RD"
"572",-2.23290301119111,"1007 SOUTH RD"
"573",-2.23290298294999,"1007 SOUTH RD"
"574",-2.23290295470888,"1007 SOUTH RD"
"575",-2.23290292646776,"1007 SOUTH RD"
"576",-2.35491686801039,"1007 SOUTH RD"
"577",-2.35491683976927,"1007 SOUTH RD"
"578",-2.4769307813119,"1007 SOUTH RD"
"579",-2.58699619867459,"1007 SOUTH RD"
"580",-2.58699613986922,"1007 SOUTH RD"
"581",-2.58699608106384,"1007 SOUTH RD"
"582",-2.58699602225846,"1007 SOUTH RD"
"583",-2.58699596345308,"1007 SOUTH RD"
"584",-2.58699590464771,"1007 SOUTH RD"
"585",-2.49134428435302,"1007 WILSON PL"
"586",-2.49134430983407,"1007 WILSON PL"
"587",-2.49134433531512,"1007 WILSON PL"
"588",-2.48461777981314,"1007 WILSON PL"
"589",-2.48461780529419,"1007 WILSON PL"
"590",-2.53769575085587,"1007 WILSON PL"
"591",-2.60763852214116,"1007 WILSON PL"
"592",-2.71779006631996,"1007 WILSON PL"
"593",-2.717790091801,"1007 WILSON PL"
"594",-2.71779011728205,"1007 WILSON PL"
"595",-2.7177901427631,"1007 WILSON PL"
"596",-2.85767565985265,"1007 WILSON PL"
"597",-2.8576756853337,"1007 WILSON PL"
"598",-2.85767571081475,"1007 WILSON PL"
"599",-3.00983793048483,"1007 WILSON PL"
"600",-3.00983795596588,"1007 WILSON PL"
"601",-3.00983798144693,"1007 WILSON PL"
"602",-3.31416239530605,"1007 WILSON PL"
"603",-2.98616864975533,"1007 WILSON PL"
"604",-2.45916549310334,"1007-A ROBERTS LN"
"605",-2.33714868167473,"1007-A ROBERTS LN"
"606",-2.33714865343361,"1007-A ROBERTS LN"
"607",-2.33714862519249,"1007-A ROBERTS LN"
"608",-2.33714859695137,"1007-A ROBERTS LN"
"609",-2.33714856871026,"1007-A ROBERTS LN"
"610",-2.45916251025289,"1007-A ROBERTS LN"
"611",-2.45916248201177,"1007-A ROBERTS LN"
"612",-2.5811764235544,"1007-A ROBERTS LN"
"613",-2.58117639531328,"1007-A ROBERTS LN"
"614",-2.65965794765889,"1007-A ROBERTS LN"
"615",-2.65965791941778,"1007-A ROBERTS LN"
"616",-2.78167186096041,"1007-A ROBERTS LN"
"617",-2.32171706818364,"1007-A ROBERTS LN"
"618",-2.34155643128931,"1007-A ROBERTS LN"
"619",-2.34155667986311,"1007-A ROBERTS LN"
"620",-2.21953917928899,"1007-A ROBERTS LN"
"621",-2.21953942786278,"1007-A ROBERTS LN"
"622",-2.21953967643657,"1007-A ROBERTS LN"
"623",-2.34155877946312,"1008 MEADOWBROOK BV"
"624",-2.34155902803691,"1008 MEADOWBROOK BV"
"625",-2.98616864975533,"1008 MEADOWBROOK BV"
"626",-2.98616864975533,"1008 MEADOWBROOK BV"
"627",-2.98616864975533,"1008 MEADOWBROOK BV"
"628",-2.34155318096402,"1008 MEADOWBROOK BV"
"629",-2.34155342953781,"1008 MEADOWBROOK BV"
"630",-2.61919009378009,"1008 MEADOWBROOK BV"
"631",-2.46704184351118,"1008 MEADOWBROOK BV"
"632",-2.46704181527006,"1008 MEADOWBROOK BV"
"633",-2.46704178702895,"1008 MEADOWBROOK BV"
"634",-2.46704175878783,"1008 MEADOWBROOK BV"
"635",-2.1627167711626,"1008 MEADOWBROOK BV"
"636",-2.16271674292149,"1008 MEADOWBROOK BV"
"637",-1.91147082656748,"1008 MEADOWBROOK BV"
"638",-1.91147079832637,"1008 MEADOWBROOK BV"
"639",-1.91147077008525,"1008 MEADOWBROOK BV"
"640",-1.91147074184413,"1008 MEADOWBROOK BV"
"641",-1.91147071360301,"1008 MEADOWBROOK BV"
"642",-3.11260260451317,"1008 ROBERTS LN"
"643",-3.11260254570779,"1008 ROBERTS LN"
"644",-3.11260248690242,"1008 ROBERTS LN"
"645",-3.11260242809704,"1008 ROBERTS LN"
"646",-3.11260236929166,"1008 ROBERTS LN"
"647",-3.11260231048628,"1008 ROBERTS LN"
"648",-3.11260225168091,"1008 ROBERTS LN"
"649",-3.11260219287553,"1008 ROBERTS LN"
"650",-3.11260213407015,"1008 ROBERTS LN"
"651",-3.11260207526478,"1008 ROBERTS LN"
"652",-3.1126020164594,"1008 ROBERTS LN"
"653",-3.11260195765402,"1008 ROBERTS LN"
"654",-3.11260189884864,"1008 ROBERTS LN"
"655",-3.11260184004327,"1008 ROBERTS LN"
"656",-3.11260178123789,"1008 ROBERTS LN"
"657",-3.11260172243251,"1008 ROBERTS LN"
"658",-3.11260166362713,"1008 ROBERTS LN"
"659",-2.65264691559044,"1008 ROBERTS LN"
"660",-2.65264713359998,"1008 ROBERTS LN"
"661",-3.10272704981349,"1008-A CAMPBELL ST"
"662",-2.64931520822542,"1008-A CAMPBELL ST"
"663",-2.64931542623495,"1008-A CAMPBELL ST"
"664",-2.98616864975533,"1008-A CAMPBELL ST"
"665",-2.98616864975533,"1008-A CAMPBELL ST"
"666",-2.98616864975533,"1008-A CAMPBELL ST"
"667",-2.98616864975533,"1008-A CAMPBELL ST"
"668",-2.98616864975533,"1008-A CAMPBELL ST"
"669",-2.98616864975533,"1008-A CAMPBELL ST"
"670",-2.98616864975533,"1008-A CAMPBELL ST"
"671",-2.98616864975533,"1008-A CAMPBELL ST"
"672",-2.98616864975533,"1008-A CAMPBELL ST"
"673",-2.98616864975533,"1008-A CAMPBELL ST"
"674",-2.98616864975533,"1008-A CAMPBELL ST"
"675",-2.98616864975533,"1008-A CAMPBELL ST"
"676",-2.98616864975533,"1008-A CAMPBELL ST"
"677",-2.98616864975533,"1008-A CAMPBELL ST"
"678",-2.98616864975533,"1008-A CAMPBELL ST"
"679",-2.98616864975533,"1008-A CAMPBELL ST"
"680",-2.14347487651109,"1009 GRANBY AV"
"681",-2.24963077271765,"1009 GRANBY AV"
"682",-2.24963082876296,"1009 GRANBY AV"
"683",-2.24963088480827,"1009 GRANBY AV"
"684",-2.24963094085358,"1009 GRANBY AV"
"685",-2.53698424336723,"1009 GRANBY AV"
"686",-2.55214620393955,"1009 GRANBY AV"
"687",-2.55214622942059,"1009 GRANBY AV"
"688",-2.55214625490164,"1009 GRANBY AV"
"689",-2.55214628038269,"1009 GRANBY AV"
"690",-2.55214630586374,"1009 GRANBY AV"
"691",-2.55214633134479,"1009 GRANBY AV"
"692",-2.55214635682584,"1009 GRANBY AV"
"693",-2.55214638230689,"1009 GRANBY AV"
"694",-2.55214640778794,"1009 GRANBY AV"
"695",-2.55214643326899,"1009 GRANBY AV"
"696",-2.49250874519259,"1009 GRANBY AV"
"697",-2.38235690638001,"1009 GRANBY AV"
"698",-2.32928163192075,"1009 GRANBY AV"
"699",-2.55748574731861,"1009 HICKORY CHAPEL RD"
"700",-2.43547247253047,"1009 HICKORY CHAPEL RD"
"701",-2.43547244428936,"1009 HICKORY CHAPEL RD"
"702",-2.43547241604824,"1009 HICKORY CHAPEL RD"
"703",-2.43547238780712,"1009 HICKORY CHAPEL RD"
"704",-2.435472359566,"1009 HICKORY CHAPEL RD"
"705",-2.43547233132489,"1009 HICKORY CHAPEL RD"
"706",-2.55748627286751,"1009 HICKORY CHAPEL RD"
"707",-2.5574862446264,"1009 HICKORY CHAPEL RD"
"708",-2.55748621638528,"1009 HICKORY CHAPEL RD"
"709",-2.55748618814416,"1009 HICKORY CHAPEL RD"
"710",-2.55748615990304,"1009 HICKORY CHAPEL RD"
"711",-2.55748613166193,"1009 HICKORY CHAPEL RD"
"712",-2.55748610342081,"1009 HICKORY CHAPEL RD"
"713",-2.55748607517969,"1009 HICKORY CHAPEL RD"
"714",-2.55748604693858,"1009 HICKORY CHAPEL RD"
"715",-2.55748601869746,"1009 HICKORY CHAPEL RD"
"716",-2.55748599045634,"1009 HICKORY CHAPEL RD"
"717",-2.55748596221522,"1009 HICKORY CHAPEL RD"
"718",-0.216729209044333,"1009 LEONARD AV"
"719",-0.373075408077245,"1009 LEONARD AV"
"720",-0.451557014145025,"1009 LEONARD AV"
"721",0.130636844731071,"1009 LEONARD AV"
"722",0.335874730510348,"1009 LEONARD AV"
"723",0.319258278425939,"1009 LEONARD AV"
"724",0.173333547288401,"1009 LEONARD AV"
"725",0.337723237166377,"1009 LEONARD AV"
"726",0.34059573105472,"1009 LEONARD AV"
"727",0.138026620233024,"1009 LEONARD AV"
"728",0.19009822753249,"1009 LEONARD AV"
"729",0.545486591308614,"1009 LEONARD AV"
"730",0.64909987840138,"1009 LEONARD AV"
"731",1.00549582203128,"1009 LEONARD AV"
"732",0.955695104143419,"1009 LEONARD AV"
"733",0.926036944263388,"1009 LEONARD AV"
"734",0.755243652969748,"1009 LEONARD AV"
"735",0.623684126821338,"1009 LEONARD AV"
"736",0.775846829588588,"1009 LEONARD AV"
"737",-3.08566327258866,"1009 REDDING DR"
"738",-3.08566321378328,"1009 REDDING DR"
"739",-3.08566315497791,"1009 REDDING DR"
"740",-3.08566309617253,"1009 REDDING DR"
"741",-3.08566303736715,"1009 REDDING DR"
"742",-3.08566297856177,"1009 REDDING DR"
"743",-3.0856629197564,"1009 REDDING DR"
"744",-2.62570808614908,"1009 REDDING DR"
"745",-2.62570830415862,"1009 REDDING DR"
"746",-2.62570852216815,"1009 REDDING DR"
"747",-2.62570874017768,"1009 REDDING DR"
"748",-2.62570895818721,"1009 REDDING DR"
"749",-2.62570917619674,"1009 REDDING DR"
"750",-2.62570939420627,"1009 REDDING DR"
"751",-2.62570961221581,"1009 REDDING DR"
"752",-2.62570983022534,"1009 REDDING DR"
"753",-2.62571004823487,"1009 REDDING DR"
"754",-2.6257102662444,"1009 REDDING DR"
"755",-2.98616864975533,"1009 REDDING DR"
"756",-2.61066451693678,"1009-D ROBERTS LN"
"757",-2.61066448869566,"1009-D ROBERTS LN"
"758",-2.61066446045454,"1009-D ROBERTS LN"
"759",-2.61066443221343,"1009-D ROBERTS LN"
"760",-2.61066440397231,"1009-D ROBERTS LN"
"761",-2.61066437573119,"1009-D ROBERTS LN"
"762",-2.61066434749007,"1009-D ROBERTS LN"
"763",-2.61066431924896,"1009-D ROBERTS LN"
"764",-2.61066429100784,"1009-D ROBERTS LN"
"765",-2.30633837067112,"1009-D ROBERTS LN"
"766",-2.30633834243001,"1009-D ROBERTS LN"
"767",-2.30633831418889,"1009-D ROBERTS LN"
"768",-2.30633828594777,"1009-D ROBERTS LN"
"769",-2.30633825770665,"1009-D ROBERTS LN"
"770",-2.30633822946554,"1009-D ROBERTS LN"
"771",-2.30633820122442,"1009-D ROBERTS LN"
"772",-2.3063381729833,"1009-D ROBERTS LN"
"773",-2.30633814474219,"1009-D ROBERTS LN"
"774",-2.30633811650107,"1009-D ROBERTS LN"
"775",-2.64785063412655,"101 GORDON ST"
"776",-2.69199262668786,"101 GORDON ST"
"777",-2.69199268273317,"101 GORDON ST"
"778",-2.69214738476891,"101 GORDON ST"
"779",-2.63907126677698,"101 GORDON ST"
"780",-2.46396898286826,"101 GORDON ST"
"781",-2.42050145736919,"101 GORDON ST"
"782",-2.4205015134145,"101 GORDON ST"
"783",-2.47357948954044,"101 GORDON ST"
"784",-2.49662515137903,"101 GORDON ST"
"785",-2.49662520742434,"101 GORDON ST"
"786",-2.49662526346965,"101 GORDON ST"
"787",-2.49662531951496,"101 GORDON ST"
"788",-2.49662537556027,"101 GORDON ST"
"789",-2.49662543160558,"101 GORDON ST"
"790",-2.70145819448005,"101 GORDON ST"
"791",-2.72129733449298,"101 GORDON ST"
"792",-2.72129735997403,"101 GORDON ST"
"793",-2.72129738545508,"101 GORDON ST"
"794",-3.17767147790501,"101 MARYWOOD DR"
"795",-3.17767150338606,"101 MARYWOOD DR"
"796",-3.17767152886711,"101 MARYWOOD DR"
"797",-3.17767155434816,"101 MARYWOOD DR"
"798",-3.16467266466565,"101 PRICE ST"
"799",-3.16467260586027,"101 PRICE ST"
"800",-3.1646725470549,"101 PRICE ST"
"801",-3.16467248824952,"101 PRICE ST"
"802",-3.16467242944414,"101 PRICE ST"
"803",-3.21674022374887,"101 PRICE ST"
"804",-3.2167401649435,"101 PRICE ST"
"805",-3.21674010613812,"101 PRICE ST"
"806",-3.21674004733274,"101 PRICE ST"
"807",-3.21673998852736,"101 PRICE ST"
"808",-2.39362585038065,"101 PRICE ST"
"809",-2.39362609895444,"101 PRICE ST"
"810",-2.39362634752823,"101 PRICE ST"
"811",-2.39362659610203,"101 PRICE ST"
"812",-2.39362684467582,"101 PRICE ST"
"813",-2.39362709324961,"101 PRICE ST"
"814",-2.3936273418234,"101 PRICE ST"
"815",-2.39362759039719,"101 PRICE ST"
"816",-2.39362783897098,"101 PRICE ST"
"817",-3.0869597557147,"101-6 OXFORD PL"
"818",-3.08695978119575,"101-6 OXFORD PL"
"819",-2.93479708581857,"101-6 OXFORD PL"
"820",-2.89131802817322,"101-6 OXFORD PL"
"821",-2.89131805365427,"101-6 OXFORD PL"
"822",-2.68708470838726,"101-6 OXFORD PL"
"823",-2.68708473386831,"101-6 OXFORD PL"
"824",-2.68708475934936,"101-6 OXFORD PL"
"825",-2.68708478483041,"101-6 OXFORD PL"
"826",-2.68708481031145,"101-6 OXFORD PL"
"827",-2.6870848357925,"101-6 OXFORD PL"
"828",-2.68708486127355,"101-6 OXFORD PL"
"829",-2.6870848867546,"101-6 OXFORD PL"
"830",-2.68708491223565,"101-6 OXFORD PL"
"831",-2.72254830240463,"101-J NORTHGATE CT"
"832",-2.72254832788568,"101-J NORTHGATE CT"
"833",-2.72254835336673,"101-J NORTHGATE CT"
"834",-2.72254837884777,"101-J NORTHGATE CT"
"835",-2.77562632440945,"101-J NORTHGATE CT"
"836",-2.82870426997113,"101-J NORTHGATE CT"
"837",-2.82870429545218,"101-J NORTHGATE CT"
"838",-2.82870432093323,"101-J NORTHGATE CT"
"839",-2.82870434641428,"101-J NORTHGATE CT"
"840",-2.88178229197596,"101-J NORTHGATE CT"
"841",-2.88178231745701,"101-J NORTHGATE CT"
"842",-2.88178234293806,"101-J NORTHGATE CT"
"843",-2.88178236841911,"101-J NORTHGATE CT"
"844",-2.88178239390016,"101-J NORTHGATE CT"
"845",-2.73883884795935,"101-J NORTHGATE CT"
"846",-2.73883890400465,"101-J NORTHGATE CT"
"847",-2.73883896004996,"101-J NORTHGATE CT"
"848",-2.73883901609527,"101-J NORTHGATE CT"
"849",-2.73883907214058,"101-J NORTHGATE CT"
"850",-2.90066856319753,"1010 GREENSBORO RD"
"851",-2.90066858867858,"1010 GREENSBORO RD"
"852",-2.90066861415963,"1010 GREENSBORO RD"
"853",-2.90066863964068,"1010 GREENSBORO RD"
"854",-2.90066866512173,"1010 GREENSBORO RD"
"855",-2.90066869060278,"1010 GREENSBORO RD"
"856",-2.90066871608383,"1010 GREENSBORO RD"
"857",-2.90066874156487,"1010 GREENSBORO RD"
"858",-2.90066876704592,"1010 GREENSBORO RD"
"859",-2.90066879252697,"1010 GREENSBORO RD"
"860",-2.90066881800802,"1010 GREENSBORO RD"
"861",-2.90066884348907,"1010 GREENSBORO RD"
"862",-2.90066886897012,"1010 GREENSBORO RD"
"863",-2.90066889445117,"1010 GREENSBORO RD"
"864",-2.98616864975533,"1010 GREENSBORO RD"
"865",-2.98616864975533,"1010 GREENSBORO RD"
"866",-2.98616864975533,"1010 GREENSBORO RD"
"867",-2.98616864975533,"1010 GREENSBORO RD"
"868",-2.98616864975533,"1010 GREENSBORO RD"
"869",-2.98255484557452,"1010 MONTLIEU AV"
"870",-2.98255487105557,"1010 MONTLIEU AV"
"871",-2.98255489653662,"1010 MONTLIEU AV"
"872",-2.98255492201767,"1010 MONTLIEU AV"
"873",-3.01131362059657,"1010 MONTLIEU AV"
"874",-3.08984490074589,"1010 MONTLIEU AV"
"875",-3.08984492622694,"1010 MONTLIEU AV"
"876",-3.08984495170799,"1010 MONTLIEU AV"
"877",-3.08984497718904,"1010 MONTLIEU AV"
"878",-3.08984500267008,"1010 MONTLIEU AV"
"879",-3.08984502815113,"1010 MONTLIEU AV"
"880",-3.08984505363218,"1010 MONTLIEU AV"
"881",-3.08984507911323,"1010 MONTLIEU AV"
"882",-2.90243749708628,"1010 MONTLIEU AV"
"883",-2.90243752256733,"1010 MONTLIEU AV"
"884",-2.90243754804838,"1010 MONTLIEU AV"
"885",-2.90243757352943,"1010 MONTLIEU AV"
"886",-2.90243759901048,"1010 MONTLIEU AV"
"887",-2.12087496873322,"1010 MONTLIEU AV"
"888",-2.96784275861572,"1010 TABOR ST"
"889",-2.96784278409677,"1010 TABOR ST"
"890",-2.96784280957782,"1010 TABOR ST"
"891",-2.96784283505887,"1010 TABOR ST"
"892",-2.96784286053992,"1010 TABOR ST"
"893",-2.96784288602097,"1010 TABOR ST"
"894",-2.96784291150201,"1010 TABOR ST"
"895",-2.8156785057794,"1010 TABOR ST"
"896",-2.81567853126045,"1010 TABOR ST"
"897",-2.8156785567415,"1010 TABOR ST"
"898",-2.81567858222255,"1010 TABOR ST"
"899",-2.8156786077036,"1010 TABOR ST"
"900",-2.81567863318465,"1010 TABOR ST"
"901",-2.8156786586657,"1010 TABOR ST"
"902",-2.81567868414675,"1010 TABOR ST"
"903",-2.8156787096278,"1010 TABOR ST"
"904",-2.81567873510885,"1010 TABOR ST"
"905",-2.81567876058989,"1010 TABOR ST"
"906",-2.81567878607094,"1010 TABOR ST"
"907",-2.18939378162227,"1011 ALBERT AV"
"908",-2.18939403019606,"1011 ALBERT AV"
"909",-2.18939427876986,"1011 ALBERT AV"
"910",-2.18939452734365,"1011 ALBERT AV"
"911",-2.18939477591744,"1011 ALBERT AV"
"912",-2.18939502449123,"1011 ALBERT AV"
"913",-2.18939527306502,"1011 ALBERT AV"
"914",-2.18939552163881,"1011 ALBERT AV"
"915",-2.18939577021261,"1011 ALBERT AV"
"916",-2.1893960187864,"1011 ALBERT AV"
"917",-2.18939626736019,"1011 ALBERT AV"
"918",-2.34155871012302,"1011 ALBERT AV"
"919",-2.34155895869681,"1011 ALBERT AV"
"920",-2.98616864975533,"1011 ALBERT AV"
"921",-2.31140502490502,"1011 ALBERT AV"
"922",-2.31140527347881,"1011 ALBERT AV"
"923",-2.3114055220526,"1011 ALBERT AV"
"924",-2.31140577062639,"1011 ALBERT AV"
"925",-2.31140601920018,"1011 ALBERT AV"
"926",-2.21954348146559,"1011 BRIDGES DR"
"927",-2.21954373003939,"1011 BRIDGES DR"
"928",-2.21954397861318,"1011 BRIDGES DR"
"929",-2.21954422718697,"1011 BRIDGES DR"
"930",-2.21954447576076,"1011 BRIDGES DR"
"931",-2.3415586941183,"1011 BRIDGES DR"
"932",-2.27161040900035,"1011 BRIDGES DR"
"933",-2.39362462735789,"1011 BRIDGES DR"
"934",-2.39362487593168,"1011 BRIDGES DR"
"935",-2.39362512450548,"1011 BRIDGES DR"
"936",-2.39362537307927,"1011 BRIDGES DR"
"937",-2.39362562165306,"1011 BRIDGES DR"
"938",-2.39362587022685,"1011 BRIDGES DR"
"939",-2.39362611880064,"1011 BRIDGES DR"
"940",-2.39362636737443,"1011 BRIDGES DR"
"941",-2.39362661594823,"1011 BRIDGES DR"
"942",-2.39362686452202,"1011 BRIDGES DR"
"943",-2.39362711309581,"1011 BRIDGES DR"
"944",-2.3936273616696,"1011 BRIDGES DR"
"945",-2.55748290206157,"1011 GAINES AV"
"946",-2.6794968436042,"1011 GAINES AV"
"947",-2.67949681536309,"1011 GAINES AV"
"948",-2.67949678712197,"1011 GAINES AV"
"949",-2.65965951070745,"1011 GAINES AV"
"950",-2.65965948246633,"1011 GAINES AV"
"951",-2.65965945422521,"1011 GAINES AV"
"952",-2.78167339576784,"1011 GAINES AV"
"953",-2.78167336752673,"1011 GAINES AV"
"954",-2.78167333928561,"1011 GAINES AV"
"955",-2.78167331104449,"1011 GAINES AV"
"956",-2.78167328280337,"1011 GAINES AV"
"957",-2.78167325456226,"1011 GAINES AV"
"958",-2.78167322632114,"1011 GAINES AV"
"959",-2.78167319808002,"1011 GAINES AV"
"960",-2.7816731698389,"1011 GAINES AV"
"961",-2.78167314159779,"1011 GAINES AV"
"962",-2.78167311335667,"1011 GAINES AV"
"963",-2.78167308511555,"1011 GAINES AV"
"964",-2.4368932047494,"1011 MEREDITH ST"
"965",-2.43689317650829,"1011 MEREDITH ST"
"966",-2.43689314826717,"1011 MEREDITH ST"
"967",-2.43689312002605,"1011 MEREDITH ST"
"968",-2.43689309178493,"1011 MEREDITH ST"
"969",-2.43689306354382,"1011 MEREDITH ST"
"970",-2.4368930353027,"1011 MEREDITH ST"
"971",-2.43689300706158,"1011 MEREDITH ST"
"972",-2.43689297882046,"1011 MEREDITH ST"
"973",-2.43689295057935,"1011 MEREDITH ST"
"974",-2.43689292233823,"1011 MEREDITH ST"
"975",-2.43689289409711,"1011 MEREDITH ST"
"976",-2.43689286585599,"1011 MEREDITH ST"
"977",-2.43689283761488,"1011 MEREDITH ST"
"978",-2.43689280937376,"1011 MEREDITH ST"
"979",-2.58905497532168,"1011 MEREDITH ST"
"980",-2.58905494708056,"1011 MEREDITH ST"
"981",-2.58905491883944,"1011 MEREDITH ST"
"982",-2.58905489059833,"1011 MEREDITH ST"
"983",-2.11184905561329,"1011 N MAIN ST"
"984",-2.11184899680791,"1011 N MAIN ST"
"985",-2.11184893800253,"1011 N MAIN ST"
"986",-1.90609136130882,"1011 N MAIN ST"
"987",-1.90609130250345,"1011 N MAIN ST"
"988",-1.90609124369807,"1011 N MAIN ST"
"989",-1.90609118489269,"1011 N MAIN ST"
"990",-1.90609112608731,"1011 N MAIN ST"
"991",-1.90609106728194,"1011 N MAIN ST"
"992",-1.90609100847656,"1011 N MAIN ST"
"993",-1.86028253538961,"1011 N MAIN ST"
"994",-1.86028247658424,"1011 N MAIN ST"
"995",-1.86028241777886,"1011 N MAIN ST"
"996",-2.01244455316252,"1011 N MAIN ST"
"997",-2.01244449435714,"1011 N MAIN ST"
"998",-2.01244443555176,"1011 N MAIN ST"
"999",-2.01244437674639,"1011 N MAIN ST"
"1000",-2.01244431794101,"1011 N MAIN ST"
"1001",-2.01244425913563,"1011 N MAIN ST"
"1002",-3.0555182921998,"1011 PARK ST"
"1003",-3.05551823339442,"1011 PARK ST"
"1004",-3.05551817458905,"1011 PARK ST"
"1005",-3.05551811578367,"1011 PARK ST"
"1006",-3.05551805697829,"1011 PARK ST"
"1007",-2.60101782641062,"1011 TRUE LN"
"1008",-2.60101779816951,"1011 TRUE LN"
"1009",-2.60101776992839,"1011 TRUE LN"
"1010",-2.60101774168727,"1011 TRUE LN"
"1011",-2.60101771344615,"1011 TRUE LN"
"1012",-2.60101768520504,"1011 TRUE LN"
"1013",-2.67949923755065,"1011 TRUE LN"
"1014",-2.67949920930953,"1011 TRUE LN"
"1015",-2.67949918106842,"1011 TRUE LN"
"1016",-2.6794991528273,"1011 TRUE LN"
"1017",-2.67949912458618,"1011 TRUE LN"
"1018",-2.67949909634506,"1011 TRUE LN"
"1019",-2.67949906810395,"1011 TRUE LN"
"1020",-2.67949903986283,"1011 TRUE LN"
"1021",-2.67949901162171,"1011 TRUE LN"
"1022",-2.67949898338059,"1011 TRUE LN"
"1023",-2.67949895513948,"1011 TRUE LN"
"1024",-2.67949892689836,"1011 TRUE LN"
"1025",-2.21954409791373,"1011 TRUE LN"
"1026",-2.49279616629704,"1011-4B N MAIN ST"
"1027",-2.49279622234235,"1011-4B N MAIN ST"
"1028",-2.49279627838766,"1011-4B N MAIN ST"
"1029",-2.49279633443297,"1011-4B N MAIN ST"
"1030",-2.49279639047828,"1011-4B N MAIN ST"
"1031",-2.49279644652359,"1011-4B N MAIN ST"
"1032",-2.54587442264953,"1011-4B N MAIN ST"
"1033",-2.54587447869484,"1011-4B N MAIN ST"
"1034",-2.58615832304368,"1011-4B N MAIN ST"
"1035",-2.60947340334672,"1011-4B N MAIN ST"
"1036",-2.60947345939203,"1011-4B N MAIN ST"
"1037",-2.60947351543734,"1011-4B N MAIN ST"
"1038",-2.60947357148265,"1011-4B N MAIN ST"
"1039",-2.60947362752796,"1011-4B N MAIN ST"
"1040",-2.60947368357327,"1011-4B N MAIN ST"
"1041",-2.60947373961858,"1011-4B N MAIN ST"
"1042",-2.66255171574452,"1011-4B N MAIN ST"
"1043",-2.63498207186102,"1011-4B N MAIN ST"
"1044",-2.68806004798696,"1011-4B N MAIN ST"
"1045",-3.00132281247871,"1011-A ROBERTS LN"
"1046",-3.12333680774351,"1011-A ROBERTS LN"
"1047",-3.12333683322456,"1011-A ROBERTS LN"
"1048",-3.12333685870561,"1011-A ROBERTS LN"
"1049",-3.12333688418666,"1011-A ROBERTS LN"
"1050",-3.07025613984404,"1011-A ROBERTS LN"
"1051",-3.07025616532509,"1011-A ROBERTS LN"
