yp,Street,quant
-2.43003585053613,2527-C AMBASSADOR CT,0.457335968572335
-2.43003582229501,2527-C AMBASSADOR CT,0.457335968572335
-2.43003579405389,2527-C AMBASSADOR CT,0.457335968572335
-2.43003576581278,2527-C AMBASSADOR CT,0.457335968572335
-2.43003573757166,2527-C AMBASSADOR CT,0.457335968572335
-2.43003570933054,2527-C AMBASSADOR CT,0.457335968572335
-2.43003568108943,2527-C AMBASSADOR CT,0.457335968572335
-2.43003565284831,2527-C AMBASSADOR CT,0.457335968572335
-2.43003562460719,2527-C AMBASSADOR CT,0.457335968572335
-2.43003559636607,2527-C AMBASSADOR CT,0.457335968572335
-2.43003556812495,2527-C AMBASSADOR CT,0.457335968572335
-2.63426895805237,2527-C AMBASSADOR CT,0.457335968572335
-2.63426892981126,2527-C AMBASSADOR CT,0.457335968572335
-2.63426890157014,2527-C AMBASSADOR CT,0.457335968572335
-2.18085700178935,2527-C AMBASSADOR CT,0.457335968572335
-2.18085725036314,2527-C AMBASSADOR CT,0.457335968572335
-2.18085749893693,2527-C AMBASSADOR CT,0.457335968572335
-2.54305986169402,2527-E AMBASSADOR CT,0.104067540199595
-2.54305980288864,2527-E AMBASSADOR CT,0.104067540199595
-2.54305974408327,2527-E AMBASSADOR CT,0.104067540199595
-2.54305968527789,2527-E AMBASSADOR CT,0.104067540199595
-2.54305962647251,2527-E AMBASSADOR CT,0.104067540199595
-2.54305956766713,2527-E AMBASSADOR CT,0.104067540199595
-2.54305950886176,2527-E AMBASSADOR CT,0.104067540199595
-2.54305945005638,2527-E AMBASSADOR CT,0.104067540199595
-2.543059391251,2527-E AMBASSADOR CT,0.104067540199595
-2.54305933244563,2527-E AMBASSADOR CT,0.104067540199595
-2.56946963024748,2527-E AMBASSADOR CT,0.104067540199595
-2.5694695714421,2527-E AMBASSADOR CT,0.104067540199595
-2.56946951263673,2527-E AMBASSADOR CT,0.104067540199595
-2.56946945383135,2527-E AMBASSADOR CT,0.104067540199595
-2.87379378340405,2527-E AMBASSADOR CT,0.104067540199595
-2.87379372459867,2527-E AMBASSADOR CT,0.104067540199595
-3.04940429968431,2527-E AMBASSADOR CT,0.104067540199595
-2.70138587761719,2527-E AMBASSADOR CT,0.104067540199595
-2.70138609562673,2527-E AMBASSADOR CT,0.104067540199595
-2.34155328024892,2528-P SUFFOLK AV,0.70055876826977
-2.34155352882271,2528-P SUFFOLK AV,0.70055876826977
-2.3415537773965,2528-P SUFFOLK AV,0.70055876826977
-2.34155402597029,2528-P SUFFOLK AV,0.70055876826977
-2.34155427454409,2528-P SUFFOLK AV,0.70055876826977
-2.34155452311788,2528-P SUFFOLK AV,0.70055876826977
-2.34155477169167,2528-P SUFFOLK AV,0.70055876826977
-2.34155502026546,2528-P SUFFOLK AV,0.70055876826977
-2.34155526883925,2528-P SUFFOLK AV,0.70055876826977
-2.34155551741304,2528-P SUFFOLK AV,0.70055876826977
-2.34155576598683,2528-P SUFFOLK AV,0.70055876826977
-2.24146223236007,2529 WHITE FENCE WY,0.267501159017153
-2.24146248093386,2529 WHITE FENCE WY,0.267501159017153
-2.24146272950766,2529 WHITE FENCE WY,0.267501159017153
-2.24146297808145,2529 WHITE FENCE WY,0.267501159017153
-2.24146322665524,2529 WHITE FENCE WY,0.267501159017153
-2.24146347522903,2529 WHITE FENCE WY,0.267501159017153
-2.24146372380282,2529 WHITE FENCE WY,0.267501159017153
-2.24146397237661,2529 WHITE FENCE WY,0.267501159017153
-2.2414642209504,2529 WHITE FENCE WY,0.267501159017153
-2.2414644695242,2529 WHITE FENCE WY,0.267501159017153
-2.24146471809799,2529 WHITE FENCE WY,0.267501159017153
-2.24146496667178,2529 WHITE FENCE WY,0.267501159017153
-2.89789996186857,2529 WHITE FENCE WY,0.267501159017153
-2.89789998734962,2529 WHITE FENCE WY,0.267501159017153
-2.89790001283067,2529 WHITE FENCE WY,0.267501159017153
-2.89790003831172,2529 WHITE FENCE WY,0.267501159017153
-2.89790006379277,2529 WHITE FENCE WY,0.267501159017153
-2.89790008927382,2529 WHITE FENCE WY,0.267501159017153
-2.89790011475487,2529 WHITE FENCE WY,0.267501159017153
-2.8219007039412,2529-F AMBASSADOR CT,0.304345704316424
-2.82190072942225,2529-F AMBASSADOR CT,0.304345704316424
-2.8219007549033,2529-F AMBASSADOR CT,0.304345704316424
-2.82190078038435,2529-F AMBASSADOR CT,0.304345704316424
-2.8219008058654,2529-F AMBASSADOR CT,0.304345704316424
-2.82190083134644,2529-F AMBASSADOR CT,0.304345704316424
-2.82190085682749,2529-F AMBASSADOR CT,0.304345704316424
-2.82190088230854,2529-F AMBASSADOR CT,0.304345704316424
-2.82190090778959,2529-F AMBASSADOR CT,0.304345704316424
-2.82190093327064,2529-F AMBASSADOR CT,0.304345704316424
-2.82190095875169,2529-F AMBASSADOR CT,0.304345704316424
-2.82190098423274,2529-F AMBASSADOR CT,0.304345704316424
-2.82190100971379,2529-F AMBASSADOR CT,0.304345704316424
-2.82190103519484,2529-F AMBASSADOR CT,0.304345704316424
-2.82190106067589,2529-F AMBASSADOR CT,0.304345704316424
-2.82190108615694,2529-F AMBASSADOR CT,0.304345704316424
-2.22972631638658,2529-F AMBASSADOR CT,0.304345704316424
-2.46367683445694,2529-F AMBASSADOR CT,0.304345704316424
-2.46367705246647,2529-F AMBASSADOR CT,0.304345704316424
-3.06458161917208,2530-1H BELLEMEADE ST,0.0939413903325769
-3.06458156036671,2530-1H BELLEMEADE ST,0.0939413903325769
-3.06458150156133,2530-1H BELLEMEADE ST,0.0939413903325769
-3.06458144275595,2530-1H BELLEMEADE ST,0.0939413903325769
-3.06458138395057,2530-1H BELLEMEADE ST,0.0939413903325769
-3.0645813251452,2530-1H BELLEMEADE ST,0.0939413903325769
-2.31140992828275,2530-1H BELLEMEADE ST,0.0939413903325769
-2.31141017685654,2530-1H BELLEMEADE ST,0.0939413903325769
-2.31141042543034,2530-1H BELLEMEADE ST,0.0939413903325769
-2.31141067400413,2530-1H BELLEMEADE ST,0.0939413903325769
-2.31141092257792,2530-1H BELLEMEADE ST,0.0939413903325769
-2.98616864975533,2530-1H BELLEMEADE ST,0.0939413903325769
-2.98616864975533,2530-1H BELLEMEADE ST,0.0939413903325769
-2.98616864975533,2530-1H BELLEMEADE ST,0.0939413903325769
-2.98616864975533,2530-1H BELLEMEADE ST,0.0939413903325769
-2.98616864975533,2530-1H BELLEMEADE ST,0.0939413903325769
-2.98616864975533,2530-1H BELLEMEADE ST,0.0939413903325769
-2.98616864975533,2530-1H BELLEMEADE ST,0.0939413903325769
-2.98616864975533,2530-1H BELLEMEADE ST,0.0939413903325769
-2.68217713004349,2537 OLD MILL RD,0.0249371690701022
-2.6821771860888,2537 OLD MILL RD,0.0249371690701022
-2.68217724213411,2537 OLD MILL RD,0.0249371690701022
-2.68217729817941,2537 OLD MILL RD,0.0249371690701022
-2.68217735422472,2537 OLD MILL RD,0.0249371690701022
-2.68217741027003,2537 OLD MILL RD,0.0249371690701022
-2.66986757508603,2537 OLD MILL RD,0.0249371690701022
